"ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM.","AVERAGE_LAT","AVERAGE_LON"
"ALKALI BASALT [21878] / NOT GIVEN [22263]",116.680406745053,214.047601494811,23.614319166924,82.0304642084272,12.7975489307061,3.75781862784665,9.67366451313474,1.30677380058469,7.27291406385006,1.40681678180756,3.80223822585336,0.582778486011913,3.55488674246541,0.549385406112725,-77.4981,168.7092
"ALKALI BASALT [11696]",43.1,81.1,9.8,40.8,9.05,2.85,7.38,0.97,5,0.87,2.15,0.281,1.72,0.225,5.155,10.345
"ALKALI BASALT [20049]",26.3,53.6,6.84,28,6.4,2.08,5.6,0.82,4.12,0.73,1.76,0.22,1.29,0.18,22.6181,96.0425
"ALKALI BASALT [11977]",62.55,110.09,12.7,46.87,8.75,2.78,7.2,1.07,5.73,1.16,2.85,0.42,2.54,0.39,40.08,75.4
"ALKALI BASALT [25765]",38.4289939458102,76.4404997509677,8.98390088626555,38.6567978914807,8.64324608954617,2.58579080620461,7.21962553990315,1.05801059548602,5.58786077928256,0.92501792484218,2.20380952565505,0.275981914606333,1.4736542206684,0.210158512610009,41,114.5
"ALKALI BASALT [10601]",20.1,44.5,5.53,23.6,5.53,2.01,5.27,0.777,4.29,0.807,2.1,0.313,1.82,0.242,32.7078,36.6419
"ALKALI BASALT [11859]",46.79,97.16,9.77,51.65,9.78,3.42,11.25,1.55,6.83,1.21,3.45,0.5,2.57,0.35,23.27,69.67
"ALKALI BASALT [23895]",41.6,75.9,8.26,31.6,6,2.05,5.3,0.8,4.6,0.9,2.4,0.34,2.2,0.32,45.9683333,25.3422222222222
"ALKALI BASALT [1350]",77.6,151,17,63.3,11.3,3.63,10.7,1.43,7.61,1.23,3.09,0.4,2.31,0.3,-23.38,-149.45
"ALKALI BASALT [20509]",38.63,75.8,9.47,38.29,9.07,2.7,7.82,1.12,5.82,1.03,2.38,0.31,1.76,0.24,43.5,116
"ALKALI BASALT [9587]",25.3,54.8,6.87,29.4,6.1,2.12,6.35,0.95,4.91,0.91,2.34,0.32,2.04,0.28,39.18,113.27
"ALKALI BASALT [1127]",12.9,30.9,4.3,19,4.9,2,5.8,0.8,5,0.9,2.5,0.4,2.1,0.4,64.807,-15.633
"ALKALI BASALT [19846]",46.2,99.1,11.9,47.5,9.74,2.89,8.85,1.27,6.78,1.26,3.19,0.41,2.47,0.35,39.8,78.8
"MUGEARITE [16042] / TRACHYBASALT [10315]",48.2,106,12,51.8,9.77,2.98,8.91,1.16,6.72,1.21,3.07,0.4,2.5,0.35,-46.75,37.75
"ALKALI BASALT [20343]",55,111,12.7,50.4,9.2,3.1,8,1.2,5.9,1.1,2.8,0.4,2.3,0.4,-19.41,47.2
"ALKALI BASALT [23864]",47.5,95.5,11.5,43.9,7.32,2.08,5.29,0.68,3.25,0.56,1.35,0.17,1.03,0.15,36.1731,57.1167
"ALKALI BASALT [15729]",28.73,56.4,6.43,26.61,5.59,2.02,5.77,0.83,4.96,0.99,2.28,0.34,1.97,0.31,33.25,54.5
"TEPHRITE [9391] / ALKALI BASALT [15598] / BASALT [26028]",72.4,149,18,70.1,11.9,3.61,9.4,1.2,6.16,1.15,2.78,0.356,2.18,0.28,-37.15,-12.25
"ALKALI BASALT [16033]",32.3,61.47,7.43,32.14,6.89,2.17,6.42,0.9,5.17,0.92,2.32,0.33,1.85,0.26,33.4,126.5
"ALKALI BASALT [27174]",5.58680053732607,14.9792870613711,2.4111518671757,12.1905626660575,3.65938364312738,1.40920664882621,4.28102920474298,0.715518648830109,4.42623065922061,0.861852669742576,2.27542395145231,0.314807395890265,1.88034920729388,0.273928496604198,56.25,-6.4
"ALKALI BASALT [17668]",54.4,112,13.8,54.7,10.2,3.05,8.58,1.16,6.01,1.05,2.56,0.331,1.99,0.28,50.5905,9.9358
"ALKALI BASALT [9587]",30,66,8.02,32.1,7.03,2.6,7.01,1,5.62,0.95,2.6,0.33,2,0.31,39.18,113.27
"ALKALI BASALT [25006]",18.2,47.3,5.22,23.8,6.16,2.07,6.49,0.98,6.38,1.26,3.81,0.51,3.37,0.48,10.2,38
"ALKALI BASALT [28543]",30.8280638538117,55.7391100020044,7.55356841718447,33.1747905592303,8.09975466693392,2.6967946081379,8.25705095209461,1.17068596913209,6.60041986370014,1.19980251553418,2.98996810984165,0.38755127280016,2.26774388989109,0.30321369011826,40,113.8
"ALKALI BASALT [19384]",45.8,89.1,10.8,42.2,8.64,2.88,7.1,1.02,4.93,0.84,1.91,0.23,1.33,0.17,40.8,114.5
"ALKALI BASALT [18849]",38.3,72.7,8.17,32.1,6.68,2.24,6.61,0.8,4.28,0.82,1.85,0.24,1.44,0.2,32,119
"ALKALI BASALT [10601]",24.5,53.6,7.04,29.8,6.82,2.31,6.44,0.955,5.14,0.927,2.28,0.301,1.83,0.262,32.9833,36.3186
"ALKALI BASALT [23864]",35.6,71.8,8.65,33.5,6.05,1.82,4.99,0.69,3.67,0.69,1.78,0.25,1.52,0.22,36.3603,57.2158
"ALKALI BASALT [14465]",46.72,88.92,10.91,43.65,9.63,2.92,8.76,1.24,6.67,1.23,3.16,0.43,2.58,0.4,32.272,-119.672
"ALKALI BASALT [16069]",31.6,62.3,7.08,29.6,6.27,2.09,6.15,0.84,5.07,0.89,2.27,0.31,1.88,0.26,33.4,126.5
"ALKALI BASALT [5532]",23.6,50,6.22,27.9,5.79,1.46,5.28,0.72,3.84,0.72,1.9,0.27,1.53,0.23,29,103
"ALKALI BASALT [15113] / BASALT [10608]",39.48,74.67,9,34.03,6.87,2.22,6.79,0.95,5.15,0.99,2.81,0.41,2.6,0.39,-16.766,-179.45
"ALKALI BASALT [22270]",46.8186313429564,91.1198732361853,11.1181808874758,43.3219524756732,10.0379191997927,3.14889657961783,7.90910292599519,1.0393244950778,5.10217603509745,0.968672051244149,2.4119920236007,0.323274002834595,1.97261577916019,0.281623322967386,42.4723,127.439
"ALKALI BASALT [10708]",43.41,76.77,9.16,36.68,6.97,2.19,6.37,0.88,4.6,0.92,2.36,0.37,2.17,0.13,38.5,28.5
"ALKALI BASALT [9565]",28.8,62.1,7.83,32.5,6.8,2.37,6.35,0.914,5.14,0.988,2.65,0.359,2.36,0.338,64.839,-23.282
"ALKALI BASALT [19384]",70.9,133.2,16.14,61.9,12.13,4.01,9.8,1.3,5.93,0.92,2.02,0.21,1.06,0.14,40.8,114.5
"ALKALI BASALT [16791]",21.6,45.3,5.76,24.7,6.42,2.15,6.53,1.01,5.46,1,2.42,0.31,1.8,0.25,41.84,124
"ALKALI BASALT [18652]",61,136,17.98,78.49,16.33,5.65,15.75,2.14,10.79,1.88,4.29,0.52,2.84,0.41,-38.1717,-168.66
"ALKALI BASALT [22270]",35,68.5,8.3,30.5,6.3,2.19705097074288,5.74933008977612,0.777232300568879,4,0.793,1.99,0.249,1.34,0.213,45.9576,132.1043
"ANDESITE [20230]",36.9,77.7,9.32,38.6,7.25,1.98,6.94,0.92,5.77,1.03,2.94,0.39,2.74,0.37,45,106
"NOT GIVEN [13654] / ANDESITE [4605]",22.98501205,42.24112004,5.45922277,20.44223018,3.871473354,1.0910806,3.611700024,0.61289953,3.548894246,0.733934798,1.97044335,0.294420896,1.802630867,0.275862069,70.1085122,-53.6873169
"ANDESITE [24514]",1.066032872,3.352878293,0.528412722,3.173774104,1.180140099,0.492338892,1.694688232,0.306019942,2.192180485,0.507610157,1.413960107,0.230900734,1.435076509,0.220350022,26.56213889,142.152
"ANDESITE [19468]",20,44,5,23.4,4.72,1.4,3,0.51,3,0.52,1.22,0.19,1.21,0.18,17.92,-97.68
"ANDESITE [22439]",14.6,32.8,4.5,20.74,5.38,1.69,5.89,0.99,6.33,1.33,3.84,0.58,3.77,0.57,38.382,39.5834
"ANDESITE [9396]",35.5,69.9,9,37,7.6,2,6.7,1.1,6.4,1.3,3.6,0.5,3.4,0.5,30.1,102
"ANDESITE [17243]",33.7,65,7.55,27,5.19,1.21,4.68,0.71,4.34,0.93,2.62,0.38,2.68,0.4,31.1,90.58
"ANDESITE [12775]",12,24.6,3.79,15.9,3.47,1.04,3.04,0.63,4.05,0.71,2.25,0.32,2.2,0.29,35.4211,46.9925
"ANDESITE [23938]",58.2,111,13.7,52.4,8.21,2.42832834,6.079504107,0.834,3.84,0.705,1.97,0.251,1.62,0.245,25.2,116.4
"ANDESITE, PYROXENE [12404]",14.6,31.7,3.8,17.8,3.7,1.19,3.76,0.59,3.75,0.73,2.38,0.31,2.18,0.33,40.7816,34.796
"ANDESITE [21870]",51,100,11,43,7.8,1.9,8,1.1,5.8,1.1,3,0.5,2.3,0.3,-22.776,-66.681
"ANDESITE [20684]",43.2,73,7.6,26,4,1.1,2.73,0.34,1.81,0.31,0.83,0.12,0.8,0.11,38.2816,47.80385
"ANDESITE [28739]",26.4,53.4,6.51,25.9,4.85,1.35,4.79,0.72,4.09,0.87,2.6,0.41,2.8,0.44,-8.18,113.67
"ANDESITE [12814]",20,44.1,5.04,20,3.79,1.09,2.62,0.37,1.99,0.35,0.94,0.12,0.71,0.1,29.2535,91.9755
"ANDESITE [19253]",26.94,53.75,6.79,26.48,4.97,1.22,3.73,0.54,3.26,0.61,1.8,0.25,1.65,0.25,39.209577,-120.105907
"ANDESITE [25697]",31.7,60.4,7.1,26.1,4.7,0.92,3.94,0.59,3.36,0.64,1.77,0.26,1.68,0.27,-21.7261,-68.1994
"ANDESITE [11951]",8.86,20.2,2.76,12.7,3.3,1.11,3.35,0.6,3.44,0.69,2.21,0.32,1.93,0.32,-40.55382,-72.18983
"ANDESITE [20267]",8.819164546,18.6138336,2.410458431,11.14188418,2.679335399,0.820782323,2.851982715,0.502847101,3.232184182,0.7019104,2.057616375,0.302840374,2.109504913,0.299066662,-39.695,175.415
"ANDESITE [26329]",29.7,51.2,5.65,21.4,3.67,1.15,3.19,0.49,2.86,0.58,1.69,0.25,1.68,0.25,40.4155,40.3125
"ANDESITE [19375]",7.51,16.3,1.74,7.41,1.87,0.62,1.53,0.32,1.84,0.35,1.12,0.19,1.13,0.18,52,74
"ANDESITE [9804]",5.08,14,2.34,12.3,4.17,1.52,5.35,0.966,6.53,1.4,4.03,0.601,4.05,0.614,-22.217,-176.61
"ANDESITE [24514]",4.380953786,7.917838706,1.477910136,8.124346694,2.637037686,0.976741217,3.764054851,0.642672107,4.370331792,1.009599347,3.102155273,0.442993498,3.087942734,0.481669145,26.5636,142.215225
"ANDESITE [24381]",10.52093616,21.21950002,2.690762192,11.63557236,1.844733838,0.665432586,1.928376429,0.324302039,1.951669782,0.37204851,1.138390125,0.213117512,1.526197402,0.235194522,53.256,158.836
"ANDESITE [26963]",25.5,48.7,6.2,26.2,5.55,1.7,4.6,0.7,4.31,0.8,2.72,0.4,2.37,0.31,31.5,-8.5
"ANDESITE [23574]",17.1,44.6,5.82,28.8,7.65,2.76,9.54,1.62,10.1,2.15,6.48,1.01,6.59,1.1,49,-74.5
"ANDESITE [26539]",19.4,38.4,4.4,17.6,3.1,1.21,2.2,0.3,1.5,0.3,0.7,0.09,0.6,0.1,-29.9192,-68.8502
"ANDESITE [11111] / IGNIMBRITIC TUFF [4582]",41,76,11,38,8,2,7,1.3,6.1,1.1,2.8,0.3,2.1,0.2,20.1347,-100.2983
"ANDESITE [9195]",23.2,40.1,4.67,19.5,4.04,1.21,3.23,0.48,2.87,0.59,1.61,0.23,1.5,0.24,0.2,-78.2
"ANDESITE [26097]",10.26963805,21.96520852,2.881635755,12.51639947,2.87303202,0.74145622,2.842501961,0.44897575,2.809354924,0.605205016,1.759182247,0.27407278,1.825642776,0.281268786,27.74515333,130.594485
"ANDESITE [17279]",39.6,77.9,8.86,32.4,6.56,1.23,5.62,0.89,4.95,1,2.76,0.4,2.6,0.4,31.5668,91.4302
"ANDESITE [21408]",3.07,6.75,0.951,4.29,1.35,0.475,1.59,0.282,1.85,0.407,1.2,0.186,1.29,0.213,-15.95,-173.7
"ANDESITE [19298]",11.39,24.03,3.06,13.62,3.41,1.1,3.21,0.54,3.32,0.66,1.82,0.27,1.68,0.26,19.5122,-103.6172
"ANDESITE [20240]",18,105,4.49,18.3,3.58,0.97,3.14,0.5,3.08,0.66,1.76,0.28,1.78,0.23,32,119
"ANDESITE [11966]",40.7,72.7,8.9,34.2,5.2,1.4,3.47,0.47,2.2,0.38,1,0.14,0.9,0.14,42.5,122.05
"ANDESITE [23278]",27.27,53.98,6.24,23.63,4.43,0.94,3.6,0.53,2.83,0.57,1.61,0.23,1.46,0.23,-21.5842,-68.2317
"ANDESITE [24056]",17.3,34.7,4.02,15.8,3.2,1.05,3.41,0.54,3.36,0.73,2.1,0.32,2.09,0.32,48.46,18.89
"ANDESITE [28755]",4.831673,12.80412,1.893156,9.111832,2.702558,0.791302,3.228687,0.617367,4.116592,0.848871,2.501712,0.383646,2.669479,0.405169,-8.7617,116.0964
"ANDESITE [12415]",20.83,44.85,6.32,25.47,5.96,1.52,6.06,0.94,5.76,1.22,3.32,0.52,3.44,0.51,29.665,91.5
"ANDESITE [24407]",22.3,43.7,4.86,18.6,3.71,1,3.47,0.54,3.41,0.7,2.1,0.31,2.16,0.32,37.606,23.347
"ANDESITE [26097]",7.082110834,16.38394311,2.358273,10.49683021,2.501822855,0.745110406,2.250345617,0.353411064,2.057476405,0.416930726,1.224605103,0.189345035,1.231005961,0.196501032,25.72428333,134.0248
"ANDESITE [7862]",10.1,20.3,2.64,10.6,2.31,0.8,2.3,0.33,1.78,0.35,0.97,0.15,0.92,0.14,46.2,-122.18
"ANDESITE [24505]",24.3,53.3,7,28.9,5.5,1.56,3.95,0.6,3.23,0.58,1.54,0.21,1.3,0.22,19.1635,101.5918
"ANDESITE, QUARTZ [18220]",14.8,32.9,3.73,15,3.48,0.96,3.63,0.62,3.66,0.77,2.31,0.34,2.21,0.36,47.7,23.87
"ANDESITE [2701]",13.61,33.12,4.57,20.52,5.77,1.78,6.43,1.13,7.48,1.57,4.48,0.696,4.51,0.69,-55.959,-29.5
"ANDESITE [23904]",28.8813,54.5162,7.01155,28.1486,5.19948,1.77452,3.587,0.63002,3.32524,0.6546,1.83592,0.30306,1.94689,0.27548,44.4,120.5
"ANDESITE [22204]",23.6908911,46.37710454,5.396973882,21.2087577,4.35094181,1.254237941,4.406301741,0.69921652,4.372075005,0.890189769,2.70443673,0.401850338,2.662732175,0.414326469,36.574144,27.157371
"ANDESITE [25176]",33.13910678,63.75133791,7.013002257,26.37102689,4.899707888,1.20621321,4.586432227,0.676858654,4.218872593,0.855253827,2.496447574,0.386060109,2.588200943,0.383170863,36.77106667,47.5238
"ANDESITE [25862]",30.5,62.9,8,33.7,7.2,1.72,6.4,1.1,6.52,1.32,3.89,0.58,3.73,0.56,-1.4039,110.3022
"ANDESITE [27006]",22.3,47.3,5.82,23.8,3.81,1.07,2.67,0.39,2.05,0.37,0.93,0.16,1.06,0.17,-27.01,-69.21
"ANDESITE [13921]",4.98,11.09,1.3,5.27,1.03,0.21,1.28,0.14,0.89,0.16,0.49,0.05,0.44,0.05,53.5,134.5
"ANDESITE [21702]",26,63.2,8.92,35.7,8.51,1.93,6.08,0.92,5.44,1.03,3.32,0.5,3.44,0.55,42,92
"ANDESITE [25697]",24.1,50,5.9,20.2,4.47,1.13,3.87,0.57,3.13,0.6,1.72,0.24,1.58,0.25,-21.8364,-68.2683
"ANDESITE [23574]",17.4,43.9,6.31,29.6,8.07,2.53,9.49,1.66,10.4,2.25,6.54,1,6.88,1.03,49,-74.5
"ANDESITE [20684]",45.6,83.1,8.99,32.4,5.1,1.5,3.85,0.51,2.67,0.51,1.31,0.19,1.3,0.2,38,48
"ANDESITE [15953]",36.2,64.2,7.69,30.2,5.94,1.32,5.38,0.88,4.46,0.97,2.73,0.43,2.66,0.42,39.11,28.89
"ANDESITE [16502]",14.49174674,32.00717492,3.973495029,15.99636898,3.474196721,0.975329981,3.525911449,0.554785467,3.376445565,0.684014845,1.901320939,0.278959305,1.846197577,0.282931191,-39.28,175.57
"ANDESITE [18167]",40.7,84.6,10.6,42,7.5,1.9,6,0.7,4.1,0.7,1.7,0.2,1.5,0.2,-16.36,-70.9
"ANDESITE [19034]",14,37.7,6.23,31.2,8.44,2.24,9.71,1.6,10,2.08,5.89,0.891,5.76,0.928,52.4691,158.1624
"ANDESITE [15759]",27.7,51.1,5.49,18.6,3.3,1.17,3.17,0.46,2.58,0.52,1.47,0.21,1.39,0.21,-6.64,-52
"ANDESITE [20277]",7.5,18.4,2.5,11.7,2.78,0.79,3.33,0.63,3.96,0.85,2.66,0.42,2.63,0.4,54.7167,-101.625
"ANDESITE [20267]",6.982717602,15.80492283,2.09425102,9.59806274,2.606881238,0.782346501,2.826942641,0.475389057,3.058289244,0.66356977,1.966446129,0.295954374,2.099047231,0.302161234,-39.33,175.2
"ANDESITE [9411]",7.77,17.73,2.47,11.79,3.52,1.12,3.83,0.7,4.29,0.91,2.79,0.43,2.71,0.38,52.2785,-172.4712
"ANDESITE [19298]",11.23,24.95,3.4,14.55,3.42,1.11,3.27,0.53,3.22,0.67,1.82,0.27,1.68,0.27,19.6,-103.625
"ANDESITE [23710]",8.6,17.33,2.34,10.27,2.29,0.72,2.18,0.29,1.74,0.3,0.78,0.11,0.67,0.1,0.77,-78.37
"ANDESITE [22537]",11.8,24.7,2.88,11.1,2.39,0.689,2.93,0.512,3.58,0.795,2.27,0.344,2.17,0.353,39.0894,91.748
"ANDESITE [18045]",20.1,41.3,4.82,18.5,3.7,1.18,3.48,0.47,2.75,0.58,1.57,0.24,1.56,0.25,32.7164,59.2167
"ANDESITE [8477]",45.34,88.13,9.36,34.26,6.03,1.61,4.64,0.71,3.88,0.76,2.03,0.36,2.09,0.33,39.0731,26.8922
"ANDESITE [23573]",50,92.14,10.97,40.92,6.96,1.74,5.5,0.81,4.15,0.82,2.17,0.33,1.96,0.3,32,115.5
"ANDESITE, PLAGIOCLASE-AMPHIBOLE-BIOTITE [24056]",39.3,69.1,7.43,26.4,4.3,1.13,3.84,0.56,3.17,0.63,1.87,0.29,1.81,0.3,48.46,18.89
"ANDESITE [25936]",7.900144919,18.79069444,2.719255549,12.68013457,3.27839087,0.99340251,3.459285837,0.558955366,3.428931326,0.761863071,2.174148572,0.320990207,2.209663465,0.334540057,42.5376,88.5376
"ANDESITE, PYROXENE [26210]",0.93,1.07,0.94,1.03,0.99,0.94,0.96,0.85,0.79,1,0.91,1.01,0.69,0.46,38.17889967,34.42643035
"ANDESITE [14571]",15.3,26.4,3.9,15.6,3.3,0.8,3.2,0.5,4,0.8,2.6,0.4,2.7,0.3,-37.3,175.4
"ANDESITE [19622]",11.68411141,24.38204676,3.05299254,13.1231549,3.107454156,0.891285301,3.308543201,0.547758181,3.502300876,0.738373839,2.294719264,0.337138353,2.415163223,0.387515348,15.30843,-61.38445
"ANDESITE [9821]",3.79,9.6,1.48,7.51,2.24,0.89,2.77,0.49,3.26,0.72,2.18,0.37,2.36,0.4,17.3703,-62.8115
"ANDESITE [23984]",26.75,50.4965,7.278,27.247,6.0863,1.8007,5.4888,0.9878,5.827,1.173,3.30315,0.604,3.3898,0.675,44.5,113
"ANDESITE [18473]",17.51,35.7,4.099,16.26,3.299,1.057,3.001,0.4307,2.609,0.484,1.271,0.1899,1.246,0.1823,34,131
"ANDESITE [19174]",59.5,117.9,12.24,44.7,7.4,1.16,5.37,0.95,5.6,1.18,3.43,0.57,3.53,0.54,-1,-60
"ANDESITE [27322]",4.8,11,1.8,9.2,2.9,0.8,2.7,0.5,3.3,0.7,2,0.3,2.1,0.4,-26.54938271,-70.2875472
"ANDESITE [12644]",24.8,46.3,5.27,20.9,3.85,1.17,3.37,0.49,2.81,0.55,1.68,0.25,1.58,0.24,36.7602,26.9893
"ANDESITE [27006]",22.3,45.1,5.5,20.7,3.62,1.01,2.16,0.3,1.54,0.26,0.77,0.08,0.55,0.07,-27.01,-69.21
"ANDESITE [18114]",16.3,32.8,4.04,16,3.47,1.12,3.1,0.47,2.63,0.51,1.39,0.19,1.22,0.18,46.8635,-121.8115
"ANDESITE [17526]",7.1,16,2.4,13.5,4.18,1.4,4.02,0.63,3.26,0.58,1.45,0.2,1.13,0.16,46.715,120.4167
"ANDESITE [13695]",15.72456321,33.75130617,4.306122449,18.00804829,3.702950153,1.071866068,3.385518591,0.472440945,2.786885246,0.547151277,1.408182683,0.203291384,1.351084813,0.199602781,-18.2181,-69.1864
"ANDESITE [16502]",11.98998932,27.0160645,3.27395097,12.85870304,2.951821499,0.885528866,3.166359869,0.502145149,2.98494071,0.650327099,1.833955122,0.268683572,1.742085242,0.257773115,-39.28,175.57
"ANDESITE [16532]",44.2,71.4,7.6,26.1,4.51,1.06,3.86,0.56,2.96,0.57,1.77,0.32,1.81,0.29,39,27.5
"ANDESITE [20839]",12.88,26.53,3.87,16.92,4.23,1.21,4.68,0.75,4.77,1,2.97,0.41,2.79,0.43,8.365814,-81.795325
"ANDESITE [28729]",20.6,37,3.9,17.7,3.91,1.1,3.69,0.59,3.49,0.65,1.76,0.25,1.71,0.22,27,101.5
"ANDESITE [15004]",15.78182081,34.68453879,4.554417682,18.70211843,4.000484489,1.212743625,3.608007218,0.570498833,3.433639867,0.685740161,1.849965819,0.268206629,1.688252756,0.2680864,48.775,-121.825
"ANDESITE [7164]",40,90,11,41,7.5,2,7,1.1,6.2,1.2,3.4,0.55,3.4,0.51,51.5,-74.5
"ANDESITE [24267]",4.04,11.6,1.85,9.81,3.02,1.07,3.73,0.67,4.59,0.99,2.95,0.42,2.81,0.43,32,140
"ANDESITE [20839]",13.43,27.28,3.75,15.93,3.7,1.02,3.92,0.61,3.74,0.77,2.27,0.32,2.14,0.33,8.623367,-79.926753
"ANDESITE [24514]",2.706163507,7.770819609,1.192519227,6.483982767,2.17175323,0.776112952,3.009708494,0.549865049,3.707717161,0.798004606,2.465635043,0.357790078,2.505126048,0.368842561,26.55852,142.21588
"ANDESITE [19410]",14.64,31.49,4.25,20.13,5.02,1.66,6.46,1.03,6.38,1.4,4.09,0.63,3.8,0.6,43.5553,143.6679
"ANDESITE [22607]",9.89,22.74,3.46,17.45,4.84,1.52,5.95,1.02,6.47,1.42,4.15,0.64,4.14,0.66,27.33390833,140.81493335
"ANDESITE [20977]",47.6,80.6,10.2,36.5,6.43,1.36,5.88,1.03,5.4,1.1,3.14,0.532,3.09,0.549,32.5,83.5
"ANDESITE [23155]",16.9,37.5,4.7,20.5,4.36,1.35,4.78,0.774,4.7,0.971,2.79,0.442,2.85,0.432,41.3929,99.3812
"ANDESITE [18803]",9.84,21.59,2.491,10.33,2.313,0.5602,2.501,0.391,2.471,0.5489,1.667,0.2522,1.762,0.2703,49,121
"ANDESITE [20684]",41.4,70.3,7.14,24.3,3.5,0.95,2.36,0.33,1.47,0.27,0.73,0.11,0.8,0.14,38,48
"ANDESITE [25587]",11.4,26.5,3.87,18.1,4.7,1.38,5.03,0.816,5.22,1.1,3.14,0.486,3.32,0.506,-4.2,152
"ANDESITE [20277]",12.12030765,27.52248715,3.639798576,15.10297787,3.419624785,0.826335919,3.675130156,0.597137681,3.731094493,0.81360094,2.295399456,0.34919042,2.277114126,0.348036481,54.7167,-101.625
"ANKARAMITE [21069]",56.6,119,14.7,59.5,12.1,3.77,10.4,1.52,7.95,1.39,3.31,0.42,2.38,0.32,5.2943,163.0146
"ANKARAMITE [21424]",11.7160030718499,26.0625324534771,3.25505326898616,14.2338561735278,3.61136901219168,1.125590857461,4.07634623286163,0.636967390461476,4.1394570621295,0.904817953237237,2.37669612794977,0.332029111093863,2.12115758568128,0.313163988793658,22,71
"ANKARAMITE [21614]",43.32,95.06,12.33,51.04,11.14,3.51,9.75,1.41,7.39,1.28,2.81,0.35,1.92,0.27,-10,-139
"ANKARAMITE [21614]",30.11,68.96,9.42,41.61,10.08,3.34,9.34,1.36,7.52,1.31,2.94,0.39,2.1,0.28,-10,-139
"ANKARAMITE [21614]",30.23,66.41,8.71,36.95,8.74,2.67,7.88,1.18,6.46,1.13,2.61,0.34,1.87,0.27,-9.8056,-139.0303
"ANKARAMITE [21614]",28.28,62.04,8.14,35.04,8.29,2.87,8.01,1.18,6.39,1.09,2.5,0.3,1.68,0.23,-8.9269,-140.0947
"ANKARAMITE [22773]",17,37.5,4.5,17.4,3.7,1.2,3.5,0.5,2.9,0.6,1.6,0.2,1.4,0.2,36,102
"ANKARAMITE [22773]",18.9,41.4,5,18.9,4,1.2,3.7,0.5,3,0.6,1.6,0.2,1.4,0.2,36,102
"ANKARAMITE [22773]",17.7,40.4,5,19.6,4.2,1.3,4,0.6,3.3,0.7,1.7,0.2,1.5,0.2,36,102
"ANKARAMITE [22773]",18.5,41,5,19.1,4,1.3,3.8,0.6,3.2,0.6,1.7,0.2,1.5,0.2,36,102
"ANKARAMITE [1270]",24,51,5.91,22,4.6,1.32,3.5,0.6,3.1,0.5,1.5,0.2,1.2,0.17,71,-8.5
"ANKARAMITE [1270]",37,77,9.07,35,7.2,2.12,5.6,0.9,4.7,0.8,2.3,0.32,1.8,0.25,71,-8.5
"ANKARAMITE [23491]",42.4583216483498,80.4012001003636,10.1307550915303,41.0629939445633,8.43845577426029,2.76143173487881,8.16484980221447,1.07202969935383,5.55554866961157,0.996369194127997,2.56815294264525,0.315156005423459,1.88986118549555,0.259347619240729,37.8051,-25.7905
"ANKARAMITE [23491]",47.5098508651756,112.754994047057,12.372345838556,49.4777600735915,9.8826914220047,3.0843063905544,9.980695331354,1.30076486725683,7.15526439683156,1.31234850385066,3.36745505969657,0.447758989027762,2.68968990627106,0.389719985502855,37.7653,-25.1584
"ANKARAMITE [23491]",16.090560654454,33.6723097186362,4.90953853503442,21.236110492497,4.90555097891866,1.66051544396864,4.8397882431036,0.682414266895835,3.73437929547118,0.661415570342741,1.71198697764689,0.200005498714457,1.22144225167878,0.164886045670545,38.5517,-28.4555
"ANKARAMITE [23491]",16.6885434979109,35.2153149250716,4.84096382043643,20.6298510750125,4.52205311318836,1.53286373160623,4.60295698956395,0.639279653983496,3.57767657057346,0.65476563013757,1.7080943710162,0.217897945225317,1.33466618546698,0.181535643374455,38.5365,-28.5013
"ANKARAMITE [23491]",12.5789259030162,26.1461373873453,3.7743967810987,16.0099925952036,3.61584346534192,1.21672936574525,3.66531926206771,0.519391203709328,2.88458409948152,0.525796608220912,1.34590161458616,0.169447883874393,1.05943423099755,0.141470048052314,38.466,-28.4019
"ANKARAMITE [23491]",15.9945769649613,32.7014213231061,4.44486343855981,18.7566102688554,4.23338937237163,1.45157957031994,4.349754662777,0.61444312227252,3.45441966591722,0.63775115329165,1.6649889941782,0.208888655650039,1.29414668309835,0.178213962781597,38.3906,-28.2497
"ANKARAMITE [23491]",18.7753875771607,35.3432616402716,5.28504245123146,22.223390670597,5.053069967592,1.64872279709421,5.19069656381839,0.721066476664545,4.03404436343186,0.756058709395593,1.94800776209729,0.247532500313339,1.49510456091528,0.203526907204906,38.3891,-28.2219
"ANKARAMITE [23491]",17.086903925877,34.6004991626805,4.77565475229655,20.0257731657859,4.39965032255145,1.49703332117916,4.53102810357796,0.642059445729703,3.68880227074881,0.684954636166119,1.83024346338828,0.236865909272886,1.45102282716661,0.208044072653814,38.4336,-28.4439
"ANKARAMITE [23491]",20.3822877378206,47.9917612273375,5.89462342730087,25.1760509514687,5.66531341389711,1.8813931338113,5.77266879620225,0.809871515260689,4.56273925014832,0.842752195344725,2.20822480320081,0.284949982251386,1.73837527850565,0.242293514000625,38.4493,-28.5053
